subject_id	parent_id	subject_kind	requirement_id	level	decision	status	evidence	limitation
results-global	ro-root	planned-result-family	E.1	SHOULD	adopt	unmet	result-manifest.tsv;result-manifest.tsv#global-*	No disposable scientific execution exists
results-global	ro-root	planned-result-family	D.1	MUST	adopt	restricted	result-manifest.tsv;result-manifest.tsv#global-*	The family includes controlled ABCD content or is controlled itself, and authorized retrieval is not established
results-global	ro-root	planned-result-family	D.2	SHOULD	adopt	unmet	result-manifest.tsv;result-manifest.tsv#global-*	No producing environment build exists
results-global	ro-root	planned-result-family	D.3	SHOULD	adopt	unmet	result-manifest.tsv;result-manifest.tsv#global-*	No resolvable result licence identifier exists
results-regional	ro-root	planned-result-family	S.1	MUST	adopt	unmet	result-manifest.tsv;result-manifest.tsv#regional-*	Manifest declaration exists but no result component bytes exist
results-regional	ro-root	planned-result-family	S.2	MUST	adopt	unmet	result-manifest.tsv;result-manifest.tsv#regional-*	Result and governed input/output licence declarations are unresolved
results-regional	ro-root	planned-result-family	T.1	MUST	adopt	unmet	result-manifest.tsv;result-manifest.tsv#regional-*	No artifact, dataset commit, run record, annex key, or output hash exists
results-regional	ro-root	planned-result-family	T.2	SHOULD	adopt	unmet	result-manifest.tsv;result-manifest.tsv#regional-*	No compatible result DataLad dataset exists
results-regional	ro-root	planned-result-family	T.3	MUST	adopt	unmet	result-manifest.tsv;result-manifest.tsv#regional-*	No producing provenance record exists
results-regional	ro-root	planned-result-family	T.4-programmatic	SHOULD	adopt	unmet	result-manifest.tsv;result-manifest.tsv#regional-*	No programmatically captured scientific run exists
results-regional	ro-root	planned-result-family	T.4-versions	MUST	adopt	unmet	result-manifest.tsv;result-manifest.tsv#regional-*	Producing input, code, configuration, model, and runtime versions are unresolved
results-regional	ro-root	planned-result-family	A.1	MUST	adopt	unmet	result-manifest.tsv;result-manifest.tsv#regional-*	Reproduction entry point is a placeholder
results-regional	ro-root	planned-result-family	A.2	SHOULD	adopt	unmet	result-manifest.tsv;result-manifest.tsv#regional-*	No executable result-changing specification exists
results-regional	ro-root	planned-result-family	M.1	SHOULD	adopt	unmet	result-manifest.tsv;result-manifest.tsv#regional-*	Independent result or derivative dataset boundary is absent
results-regional	ro-root	planned-result-family	M.3	SHOULD	adopt	unmet	result-manifest.tsv;result-manifest.tsv#regional-*	Output licence declarations and compatibility are unresolved
results-regional	ro-root	planned-result-family	P.1	MUST	adopt	unmet	result-manifest.tsv;result-manifest.tsv#regional-*	No execution exists to inspect for host state
results-regional	ro-root	planned-result-family	P.2	MUST	adopt	unmet	result-manifest.tsv;result-manifest.tsv#regional-*	No accepted exact scientific runtime exists
results-regional	ro-root	planned-result-family	P.3	MUST	adopt	unmet	result-manifest.tsv;result-manifest.tsv#regional-*	No producing environment identity exists
results-regional	ro-root	planned-result-family	E.1	SHOULD	adopt	unmet	result-manifest.tsv;result-manifest.tsv#regional-*	No disposable scientific execution exists
results-regional	ro-root	planned-result-family	D.1	MUST	adopt	restricted	result-manifest.tsv;result-manifest.tsv#regional-*	The family includes controlled ABCD content or is controlled itself, and authorized retrieval is not established
results-regional	ro-root	planned-result-family	D.2	SHOULD	adopt	unmet	result-manifest.tsv;result-manifest.tsv#regional-*	No producing environment build exists
results-regional	ro-root	planned-result-family	D.3	SHOULD	adopt	unmet	result-manifest.tsv;result-manifest.tsv#regional-*	No resolvable result licence identifier exists
results-version	ro-root	planned-result-family	S.1	MUST	adopt	unmet	result-manifest.tsv;result-manifest.tsv#version-*	Manifest declaration exists but no result component bytes exist
results-version	ro-root	planned-result-family	S.2	MUST	adopt	unmet	result-manifest.tsv;result-manifest.tsv#version-*	Result and governed input/output licence declarations are unresolved
results-version	ro-root	planned-result-family	T.1	MUST	adopt	unmet	result-manifest.tsv;result-manifest.tsv#version-*	No artifact, dataset commit, run record, annex key, or output hash exists
results-version	ro-root	planned-result-family	T.2	SHOULD	adopt	unmet	result-manifest.tsv;result-manifest.tsv#version-*	No compatible result DataLad dataset exists
results-version	ro-root	planned-result-family	T.3	MUST	adopt	unmet	result-manifest.tsv;result-manifest.tsv#version-*	No producing provenance record exists
results-version	ro-root	planned-result-family	T.4-programmatic	SHOULD	adopt	unmet	result-manifest.tsv;result-manifest.tsv#version-*	No programmatically captured scientific run exists
results-version	ro-root	planned-result-family	T.4-versions	MUST	adopt	unmet	result-manifest.tsv;result-manifest.tsv#version-*	Producing input, code, configuration, model, and runtime versions are unresolved
results-version	ro-root	planned-result-family	A.1	MUST	adopt	unmet	result-manifest.tsv;result-manifest.tsv#version-*	Reproduction entry point is a placeholder
results-version	ro-root	planned-result-family	A.2	SHOULD	adopt	unmet	result-manifest.tsv;result-manifest.tsv#version-*	No executable result-changing specification exists
results-version	ro-root	planned-result-family	M.1	SHOULD	adopt	unmet	result-manifest.tsv;result-manifest.tsv#version-*	Independent result or derivative dataset boundary is absent
results-version	ro-root	planned-result-family	M.3	SHOULD	adopt	unmet	result-manifest.tsv;result-manifest.tsv#version-*	Output licence declarations and compatibility are unresolved
results-version	ro-root	planned-result-family	P.1	MUST	adopt	unmet	result-manifest.tsv;result-manifest.tsv#version-*	No execution exists to inspect for host state
results-version	ro-root	planned-result-family	P.2	MUST	adopt	unmet	result-manifest.tsv;result-manifest.tsv#version-*	No accepted exact scientific runtime exists
results-version	ro-root	planned-result-family	P.3	MUST	adopt	unmet	result-manifest.tsv;result-manifest.tsv#version-*	No producing environment identity exists
results-version	ro-root	planned-result-family	E.1	SHOULD	adopt	unmet	result-manifest.tsv;result-manifest.tsv#version-*	No disposable scientific execution exists
results-version	ro-root	planned-result-family	D.1	MUST	adopt	restricted	result-manifest.tsv;result-manifest.tsv#version-*	The family includes controlled ABCD content or is controlled itself, and authorized retrieval is not established
results-version	ro-root	planned-result-family	D.2	SHOULD	adopt	unmet	result-manifest.tsv;result-manifest.tsv#version-*	No producing environment build exists
results-version	ro-root	planned-result-family	D.3	SHOULD	adopt	unmet	result-manifest.tsv;result-manifest.tsv#version-*	No resolvable result licence identifier exists
results-accounting	ro-root	planned-result-family	S.1	MUST	adopt	unmet	result-manifest.tsv;result-manifest.tsv#accounting-*	Manifest declaration exists but no result component bytes exist
results-accounting	ro-root	planned-result-family	S.2	MUST	adopt	unmet	result-manifest.tsv;result-manifest.tsv#accounting-*	Result and governed input/output licence declarations are unresolved
results-accounting	ro-root	planned-result-family	T.1	MUST	adopt	unmet	result-manifest.tsv;result-manifest.tsv#accounting-*	No artifact, dataset commit, run record, annex key, or output hash exists
results-accounting	ro-root	planned-result-family	T.2	SHOULD	adopt	unmet	result-manifest.tsv;result-manifest.tsv#accounting-*	No compatible result DataLad dataset exists
results-accounting	ro-root	planned-result-family	T.3	MUST	adopt	unmet	result-manifest.tsv;result-manifest.tsv#accounting-*	No producing provenance record exists
results-accounting	ro-root	planned-result-family	T.4-programmatic	SHOULD	adopt	unmet	result-manifest.tsv;result-manifest.tsv#accounting-*	No programmatically captured scientific run exists
results-accounting	ro-root	planned-result-family	T.4-versions	MUST	adopt	unmet	result-manifest.tsv;result-manifest.tsv#accounting-*	Producing input, code, configuration, model, and runtime versions are unresolved
results-accounting	ro-root	planned-result-family	A.1	MUST	adopt	unmet	result-manifest.tsv;result-manifest.tsv#accounting-*	Reproduction entry point is a placeholder
results-accounting	ro-root	planned-result-family	A.2	SHOULD	adopt	unmet	result-manifest.tsv;result-manifest.tsv#accounting-*	No executable result-changing specification exists
results-accounting	ro-root	planned-result-family	M.1	SHOULD	adopt	unmet	result-manifest.tsv;result-manifest.tsv#accounting-*	Independent result or derivative dataset boundary is absent
results-accounting	ro-root	planned-result-family	M.3	SHOULD	adopt	unmet	result-manifest.tsv;result-manifest.tsv#accounting-*	Output licence declarations and compatibility are unresolved
results-accounting	ro-root	planned-result-family	P.1	MUST	adopt	unmet	result-manifest.tsv;result-manifest.tsv#accounting-*	No execution exists to inspect for host state
results-accounting	ro-root	planned-result-family	P.2	MUST	adopt	unmet	result-manifest.tsv;result-manifest.tsv#accounting-*	No accepted exact scientific runtime exists
results-accounting	ro-root	planned-result-family	P.3	MUST	adopt	unmet	result-manifest.tsv;result-manifest.tsv#accounting-*	No producing environment identity exists
results-accounting	ro-root	planned-result-family	E.1	SHOULD	adopt	unmet	result-manifest.tsv;result-manifest.tsv#accounting-*	No disposable scientific execution exists
results-accounting	ro-root	planned-result-family	D.1	MUST	adopt	restricted	result-manifest.tsv;result-manifest.tsv#accounting-*	The family includes controlled ABCD content or is controlled itself, and authorized retrieval is not established
results-accounting	ro-root	planned-result-family	D.2	SHOULD	adopt	unmet	result-manifest.tsv;result-manifest.tsv#accounting-*	No producing environment build exists
results-accounting	ro-root	planned-result-family	D.3	SHOULD	adopt	unmet	result-manifest.tsv;result-manifest.tsv#accounting-*	No resolvable result licence identifier exists
results-derivatives	ro-root	planned-result-family	S.1	MUST	adopt	unmet	result-manifest.tsv;result-manifest.tsv#derivative-*	Manifest declaration exists but no result component bytes exist
results-derivatives	ro-root	planned-result-family	S.2	MUST	adopt	unmet	result-manifest.tsv;result-manifest.tsv#derivative-*	Result and governed input/output licence declarations are unresolved
results-derivatives	ro-root	planned-result-family	T.1	MUST	adopt	unmet	result-manifest.tsv;result-manifest.tsv#derivative-*	No artifact, dataset commit, run record, annex key, or output hash exists
results-derivatives	ro-root	planned-result-family	T.2	SHOULD	adopt	unmet	result-manifest.tsv;result-manifest.tsv#derivative-*	No compatible result DataLad dataset exists
results-derivatives	ro-root	planned-result-family	T.3	MUST	adopt	unmet	result-manifest.tsv;result-manifest.tsv#derivative-*	No producing provenance record exists
results-derivatives	ro-root	planned-result-family	T.4-programmatic	SHOULD	adopt	unmet	result-manifest.tsv;result-manifest.tsv#derivative-*	No programmatically captured scientific run exists
results-derivatives	ro-root	planned-result-family	T.4-versions	MUST	adopt	unmet	result-manifest.tsv;result-manifest.tsv#derivative-*	Producing input, code, configuration, model, and runtime versions are unresolved
results-derivatives	ro-root	planned-result-family	A.1	MUST	adopt	unmet	result-manifest.tsv;result-manifest.tsv#derivative-*	Reproduction entry point is a placeholder
results-derivatives	ro-root	planned-result-family	A.2	SHOULD	adopt	unmet	result-manifest.tsv;result-manifest.tsv#derivative-*	No executable result-changing specification exists
results-derivatives	ro-root	planned-result-family	M.1	SHOULD	adopt	unmet	result-manifest.tsv;result-manifest.tsv#derivative-*	Independent result or derivative dataset boundary is absent
results-derivatives	ro-root	planned-result-family	M.3	SHOULD	adopt	unmet	result-manifest.tsv;result-manifest.tsv#derivative-*	Output licence declarations and compatibility are unresolved
results-derivatives	ro-root	planned-result-family	P.1	MUST	adopt	unmet	result-manifest.tsv;result-manifest.tsv#derivative-*	No execution exists to inspect for host state
results-derivatives	ro-root	planned-result-family	P.2	MUST	adopt	unmet	result-manifest.tsv;result-manifest.tsv#derivative-*	No accepted exact scientific runtime exists
results-derivatives	ro-root	planned-result-family	P.3	MUST	adopt	unmet	result-manifest.tsv;result-manifest.tsv#derivative-*	No producing environment identity exists
results-derivatives	ro-root	planned-result-family	E.1	SHOULD	adopt	unmet	result-manifest.tsv;result-manifest.tsv#derivative-*	No disposable scientific execution exists
results-derivatives	ro-root	planned-result-family	D.1	MUST	adopt	restricted	result-manifest.tsv;result-manifest.tsv#derivative-*	The family includes controlled ABCD content or is controlled itself, and authorized retrieval is not established
results-derivatives	ro-root	planned-result-family	D.2	SHOULD	adopt	unmet	result-manifest.tsv;result-manifest.tsv#derivative-*	No producing environment build exists
results-derivatives	ro-root	planned-result-family	D.3	SHOULD	adopt	unmet	result-manifest.tsv;result-manifest.tsv#derivative-*	No resolvable result licence identifier exists
pilot-ds007116--global-racl-native-cort-gmv-agreement-figure	results-global	planned-figure	S.1	MUST	adopt	unmet	result-manifest.tsv;PLANNED:studies/ds007116/derivatives/morphometrics-analysis-attempt-001/figures/global-racl-native-cort-gmv-agreement-figure.svg	Manifest declaration exists but no result component bytes exist
